Subject,none,all,peak_dense_80,matched_random_80,peak_dense_90,matched_random_90,peak_dense_95,matched_random_95,peak_dense_num_na_80,matched_random_num_na_80,peak_dense_num_na_90,matched_random_num_na_90,peak_dense_num_na_95,matched_random_num_na_95
201818,0.416112610320441,-0.00393690282782093,0.377431840538024,0.364290297525664,0.377416183028234,0.364301308519858,0.391912694695271,0.376856249454774,0,0,0,0,0,0
202113,0.226441362869922,-0.00519189154557292,0.214067619673761,0.209490340001866,0.214095646713199,0.209555601190278,0.214075636627639,0.209509314010492,0,0,0,0,0,0
204016,0.294064154177296,-0.00405523911033163,0.264775442063935,0.253513805695951,0.264779774657207,0.253509727216199,0.274743938632015,0.266896698337851,0,0,0,0,0,0
204218,0.332389748889644,-0.0041834312883609,0.306122306132705,0.298406104754179,0.30619756322889,0.298345414575797,0.30784428431724,0.29956915676292,0,0,0,0,0,0
204420,0.258868268522462,-0.00647248662314276,0.240370368354078,0.237737810998916,0.240137049566627,0.237688426552971,0.240207315279193,0.237456389737987,0,0,0,0,0,0
205119,0.209696283688113,-0.00657016436090684,0.204392173515466,0.205196503500419,0.204496754576069,0.205436437486647,0.204534382647251,0.205294970077354,0,0,0,0,0,0
206323,0.216290775365449,-0.00538476540181416,0.190967316743484,0.194252740129761,0.190948778121073,0.194409397512584,0.194845512962085,0.197067332385378,0,0,0,0,0,0
206727,0.308751319893638,-0.00499373625750798,0.273384084823736,0.275086068514923,0.273534320549476,0.275230239345476,0.285471384896464,0.282429714531475,0,0,0,0,0,0
208125,0.319861562353917,-0.00485348380875918,0.268244116006649,0.266570932591675,0.26814805991628,0.266778403902638,0.301789420571716,0.291255993760626,0,0,0,0,0,0
208226,0.383597001688188,-0.00435026218297891,0.324527301020176,0.324763871852958,0.32441322741227,0.324495830897401,0.357884067174345,0.351997735004313,0,0,0,0,0,0
208327,0.402834096082258,-0.00325008044600084,0.365937538723846,0.360921077652948,0.365932090062427,0.361240041425816,0.370488660856362,0.36539922913477,0,0,0,0,0,0
209329,0.39349467159549,-0.00425157976761306,0.335861240581302,0.330866421632889,0.335822875035431,0.330825137742308,0.362474871282715,0.355263915826169,0,0,0,0,0,0
210011,0.345918811739922,-0.00436064824606767,0.322041407512422,0.31649509115514,0.322002478413201,0.316332951706796,0.322125615635432,0.316301724294248,0,0,0,0,0,0
210112,0.433982500435457,-0.00435519608843382,0.361815896946631,0.351127157997352,0.368217015422609,0.355887860648405,0.405589276933947,0.39668011539591,0,0,0,0,0,0
211114,0.167698674655837,-0.00663879502286818,0.152211313055854,0.13926650716137,0.152231307921834,0.139528749087035,0.16156240403943,0.154132666113705,0,0,0,0,0,0
212217,0.246655455123353,-0.00482613890276735,0.228012588508608,0.223878362211065,0.227864752313097,0.223844086219087,0.230605120911421,0.227659645042336,0,0,0,0,0,0
212318,0.389472883637006,-0.00536353655467235,0.367951820993373,0.350598931917234,0.367973721228494,0.350923823021379,0.373311511809115,0.354979035078225,0,0,0,0,0,0
213017,0.404073239039318,-0.00501387173626091,0.308535248356582,0.308030365313867,0.344605717022962,0.332799361044093,0.378734786243596,0.369254873955068,0,0,0,0,0,0
213421,0.308616154592518,-0.00505533837885102,0.27566960148247,0.27455150708606,0.275631692948216,0.274653559650778,0.283365227422342,0.282483345866781,0,0,0,0,0,0
213522,0.335632912558992,-0.00525322084679652,0.283470016289774,0.277971663093794,0.283461899617134,0.277891531805557,0.310888269211278,0.305069473366506,0,0,0,0,0,0
214221,0.429553523391661,-0.00443615736693027,0.376996017458244,0.365026964334321,0.37694265561634,0.36489970089681,0.405019692743385,0.390956179094129,0,0,0,0,0,0
